store_id,survival_days,status,country,max_segment,creation_platform,products_created,admin_visits,source,seller_probability,tx,gmv_usd
-3809167762054671747,118,1,C,C,A,0.06828970051791296,0.9300139713847152,A,-0.6415778154056562,-0.09944917417543676,-0.08449116888000775
-7926869053473331230,444,0,A,A,A,-0.08651540315851035,0.47501749525934295,D,1.6997813897623475,-0.11077719784484988,-0.10646262373791036
-2659565894912969489,42,1,C,C,A,-0.0992391103099972,-0.798972637891699,C,-0.7000463456875258,-0.11077719784484988,-0.10646262373791036
-3764206333056352736,226,0,C,D,B,-0.10418721864668652,-0.8899719331167735,A,-0.3771604321906338,-0.11077719784484988,-0.10646262373791036
2084378938687944337,345,0,C,D,A,0.19623364465230847,2.6590005806611288,A,-0.6642670958135459,-0.008824984820131714,-0.04744312507012824
-7294082422164060135,324,1,C,C,A,-0.05611988051884733,0.3385185524217313,A,-0.5953265899588039,-0.11077719784484988,-0.10646262373791036
-3942955147643596063,177,0,C,B,A,-0.04410304598688752,0.06552066674650804,D,-0.5839819497548593,-0.09944917417543676,-0.09946892087805796
-2319799334707631329,195,1,A,C,B,-0.0872222757780374,1.3850104475100873,A,-0.6839020500126811,-0.11077719784484988,-0.10646262373791036
-1297394356055258740,10,0,C,C,A,0.008912400477641006,-0.798972637891699,D,-0.7702958484888767,-0.11077719784484988,-0.10646262373791036
5263034819982503228,266,1,A,C,A,-0.10630783650526766,-0.7079733426666246,H,-0.6952466902166261,-0.11077719784484988,-0.10646262373791036
-2316711343464532737,223,1,A,D,A,-0.040568682889252285,1.749007628410385,D,1.9833973948609689,0.12711129921282582,0.06956401446644139
-3862005898335567842,471,0,A,D,A,0.2909545756689328,2.0675051616981457,H,1.8952582671226281,0.002503038849281416,0.19494264400060146
-7162905355230659495,62,1,C,C,A,-0.05824049837742847,-0.798972637891699,K,-0.7641871960713679,-0.11077719784484988,-0.10646262373791036
297826003463314918,40,0,A,C,A,-0.06530922457269894,-0.20747721892871526,B,-0.7419342479790145,-0.11077719784484988,-0.10646262373791036
-193691097563490482,677,1,C,B,A,-0.06672296981175302,1.9765058664730712,A,-0.2440790759520498,-0.06546510316719736,-0.0923724275861218
-7503280373415252042,50,1,C,C,A,-0.09358412935378084,0.47501749525934295,A,-0.4814438556038192,-0.11077719784484988,-0.10646262373791036
-1993766903079416006,50,1,A,C,B,-0.1020666007881054,-0.8899719331167735,B,-0.7489155650275959,-0.11077719784484988,-0.10646262373791036
4472549631374151769,130,0,C,B,A,-0.0723779507679694,-0.5714743998290129,A,-0.5621653339780422,-0.09944917417543676,-0.1016453106035236
6944022183790691323,66,1,C,C,A,-0.11054907222242996,-1.0719705235669224,F,-0.5285677456817439,-0.11077719784484988,-0.10646262373791036
7788190816436474849,80,1,C,C,B,-0.10984219960290292,-0.9354715807293108,K,-0.6014352423763127,-0.11077719784484988,-0.10646262373791036
2774872067480192289,371,0,A,B,A,-0.06884358767033417,-0.7079733426666246,I,-0.4107580204869321,-0.09944917417543676,-0.09901229415091664
8835663484198609548,528,0,A,H,A,-0.0843947852999292,-0.9354715807293108,I,1.9467454803559163,-0.03148103215895797,-0.01265251728793427
-6337315519725693696,138,0,A,B,A,-0.0038113066738458415,1.3850104475100873,B,-0.6267425166774205,-0.06546510316719736,-0.08729220815429006
-312748105193852862,711,0,C,A,A,0.3100401363961631,1.4760097427351615,B,1.5117221617661851,0.002503038849281416,0.04879837044644437
-4276088850937500849,361,0,A,G,A,0.34750438523109656,-0.8899719331167735,I,1.7207253409080925,-0.11077719784484988,-0.10646262373791036
-8425142126565419301,467,0,A,D,A,-0.09711849245141606,-0.5714743998290129,I,1.7621769108840444,-0.07679312683661049,-0.09601358096878096
-3972449411860089341,100,1,C,C,A,-0.07803293172418578,-0.4804751046039385,K,-0.6302331752017114,-0.11077719784484988,-0.10646262373791036
8066673444695377759,68,0,A,C,B,-0.111255944841957,-1.208469466404534,A,-0.7401889187168692,-0.11077719784484988,-0.10646262373791036
-2854795235214680167,360,0,C,A,A,-0.08934289363661854,2.15850445692322,A,1.9772887424434604,0.1950794412293046,0.2351080053373287
-3575620220900847972,320,1,A,C,A,-0.10348034602715947,-0.6624736950540874,I,-0.7305896077750696,-0.11077719784484988,-0.10646262373791036
3108136897744873268,128,1,A,C,A,-0.08934289363661854,-0.8444722855042363,I,-0.7493518973431323,-0.11077719784484988,-0.10646262373791036
8206614795733232308,202,1,C,B,A,-0.09217038411472672,1.112012561834864,G,-0.6036169039539945,-0.09944917417543676,-0.10027740716117824
-7876139370196480591,110,1,C,C,A,-0.0391549376501982,0.38401820003426856,A,-0.6446321416144106,-0.11077719784484988,-0.10646262373791036
4859956706415088792,41,1,C,C,A,-0.10772158174432177,-0.20747721892871526,H,-0.6638307634980095,-0.11077719784484988,-0.10646262373791036
-302724550711366050,332,0,C,B,A,-0.096411619831889,-0.3894758093788641,A,-0.755460549760641,-0.11077719784484988,-0.10646262373791036
-314788766722633472,131,1,B,C,A,0.032239196922033565,0.47501749525934295,F,-0.6267425166774205,-0.11077719784484988,-0.10646262373791036
-9216021578922361133,313,1,C,B,B,-0.09570474721236197,-0.20747721892871526,F,1.2809023668474608,-0.03148103215895797,-0.08351070629705501
2260190885366189318,88,1,A,C,B,-0.10701470912479473,-0.5714743998290129,I,-0.6005625777452402,-0.11077719784484988,-0.10646262373791036
9214436814731309124,213,0,A,C,A,-0.06530922457269894,0.5205171428718802,E,-0.7563332143917137,-0.11077719784484988,-0.10646262373791036
-5818296365779112801,114,1,C,C,A,0.22733603991149856,1.9765058664730712,B,-0.5464573706187339,-0.09944917417543676,-0.10160577582195293
-5330725104629635747,260,1,C,D,A,-0.0257243578791843,2.113004809310683,A,-0.69001070243019,-0.07679312683661049,-0.10145949713014144
4772903354317895653,439,0,C,D,A,-0.09570474721236197,-0.7079733426666246,D,-0.2480060667918769,-0.09944917417543676,-0.10408460662643426
3827062018431877900,177,0,A,A,A,-0.06460235195317189,-0.5259747522164757,I,1.7460326152091996,-0.11077719784484988,-0.10646262373791036
-3781228051088883490,129,0,A,C,A,-0.09287725673425376,-0.1164779237036408,D,-0.6376508245658291,-0.11077719784484988,-0.10646262373791036
1373545410136007654,52,1,C,C,A,-0.10560096388574064,-0.5714743998290129,B,-0.6228155258375936,-0.11077719784484988,-0.10646262373791036
-3106231796387789273,86,0,A,D,A,-0.11054907222242996,-1.208469466404534,F,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036
-3879862227231558574,175,1,A,B,A,0.04991101241020974,0.9755136189972524,E,-0.5922722637500497,-0.08812115050602362,-0.08704906924763042
-6268471031970235980,642,0,C,A,B,-0.037741192411144105,1.931006218860534,A,1.5688816951014457,-0.008824984820131714,0.03678375032711624
5296555547121960151,53,1,C,C,A,-0.019362504303440883,1.5215093903476988,A,-0.6804113914883905,-0.11077719784484988,-0.10646262373791036
-2272641086237147414,490,0,A,D,A,-0.10560096388574064,-1.1174701711794597,H,1.3533335312264931,-0.11077719784484988,-0.10646262373791036
5026607910937766934,70,1,C,C,A,7.888421490345634,-0.16197757131617802,D,-0.7262262846197063,-0.11077719784484988,-0.10646262373791036
-6017915476867062815,252,0,A,B,A,-0.111255944841957,-1.2539691140170712,A,-0.7284079461973879,-0.11077719784484988,-0.10646262373791036
-6063683433734083115,110,1,A,C,A,-0.10277347340763243,0.2475192571966569,D,-0.3540348194672077,-0.08812115050602362,-0.09776299505328333
-6770034937277153393,343,1,A,D,A,-0.08510165791945626,0.6115164380969547,I,1.9899423795940143,-0.03148103215895797,-0.0010095241153704876
-54709650412896540,97,0,C,C,A,-0.07661918648513169,0.020021019133970832,A,-0.5464573706187339,-0.11077719784484988,-0.10646262373791036
8298868450641312510,440,1,C,B,A,-0.044809918606414575,-0.25297686654125245,E,-0.35970713956918016,-0.08812115050602362,-0.09338847147248816
5896775279262489788,215,0,C,C,B,-0.08298104006087513,-0.07097827609110359,A,-0.5355490627303253,-0.11077719784484988,-0.10646262373791036
-1360192425286368070,324,0,C,B,B,-0.00875941501053517,1.3850104475100873,F,-0.6297968428861751,-0.08812115050602362,-0.09091754762432096
-7791840123441715264,353,1,C,C,A,-0.10984219960290292,-0.7534729902791618,C,-0.5935812606966586,-0.11077719784484988,-0.10646262373791036
-769663027145786425,512,0,A,D,A,-0.09711849245141606,0.15651996197158247,A,1.7757032126656709,-0.06546510316719736,-0.09029487481458284
-6304572479378824981,680,0,A,A,A,-0.09004976625614558,2.5225016378235177,A,1.70545370986432,0.059143157196347065,0.12795886358540687
995478854301023626,98,0,C,C,A,-0.05399926266026619,-0.4804751046039385,A,-0.7807678240617487,-0.11077719784484988,-0.10646262373791036
-7839604039681166933,472,0,C,D,A,-0.01794875906438679,1.2030118570599384,D,1.7547592615199263,-0.06546510316719736,0.001692678204985138
-4638516121072273245,111,1,C,C,B,-0.08015354958276692,0.8845143237721779,F,-0.6642670958135459,-0.11077719784484988,-0.10646262373791036
3748762629179067720,64,1,A,C,A,-0.09853223769047016,-0.798972637891699,A,-0.6773570652796359,-0.11077719784484988,-0.10646262373791036
2643112123409065478,104,1,A,B,D,0.03930792311730403,-0.20747721892871526,A,-0.6036169039539945,-0.09944917417543676,-0.09808520352308434
-7288350141956539578,544,0,C,A,A,0.02022236239007376,0.020021019133970832,D,1.3319532477652123,0.20640746489871767,0.06279763660062036
-6492760490302712784,112,1,C,C,A,-0.08934289363661854,-0.4804751046039385,F,-0.6149615441579395,-0.11077719784484988,-0.10646262373791036
9165047353022063494,222,0,C,D,A,-0.06460235195317189,-0.02547862847856638,D,-0.2427700790054409,0.002503038849281416,-0.06079599754562371
2945329198886424034,-130,1,C,C,A,-0.111255944841957,-1.026470875954385,A,-0.6036169039539945,-0.11077719784484988,-0.10646262373791036
-2816758340457029133,63,1,A,C,A,-0.07096420552891533,0.15651996197158247,D,-0.5508206937740973,-0.11077719784484988,-0.10646262373791036
8853248093761838408,298,0,C,G,B,2.808127973804748,1.3850104475100873,I,2.005214010637786,1.5091301868812277,1.5830167319033135
243699926062142572,176,1,C,B,A,-0.07732605910465874,0.702515733322029,B,-0.755460549760641,-0.09944917417543676,-0.10536158007116704
834212115249116902,333,0,A,B,B,0.13261510889487424,1.6125086855727735,E,1.7709035571947709,-0.09944917417543676,-0.09609462727100083
7761228294620698650,134,1,C,B,A,-0.053292390040739136,-0.4349754569914013,D,-0.6939376932700171,-0.09944917417543676,-0.10269495905422504
-6645736773273702317,426,0,C,B,B,0.011033018336222146,-0.20747721892871526,H,-0.6284878459395661,-0.11077719784484988,-0.10646262373791036
-1251799651724639834,203,1,A,C,A,-0.10701470912479473,-0.7079733426666246,I,-0.6040532362695309,-0.11077719784484988,-0.10646262373791036
-1790040197582648775,127,1,C,C,A,-0.09429100197330786,0.6570160857094918,B,-0.6433231446678015,-0.08812115050602362,-0.10037822085418348
-148042966468353048,50,1,A,C,A,-0.111255944841957,-1.1174701711794597,E,-0.6817203884349995,-0.11077719784484988,-0.10646262373791036
-8485732065546706686,201,1,C,B,A,-0.08863602101709149,0.15651996197158247,F,-0.4796985263416738,-0.09944917417543676,-0.10641122852186848
3074785313510042816,301,0,C,B,A,-0.111255944841957,-1.0719705235669224,I,1.588080316985044,-0.11077719784484988,-0.10646262373791036
6802341729287564697,418,1,A,A,D,-0.09994598292952424,0.06552066674650804,I,1.8271904258989595,-0.008824984820131714,-0.04230755694409756
-9144568737420670988,57,1,C,C,D,-0.061067988855536666,-0.1164779237036408,D,0.8794766365540271,-0.07679312683661049,-0.08989557352071903
-8762098703960128304,373,0,C,B,B,-0.061067988855536666,1.1575122094474009,D,1.1931995714246564,-0.05413707949778423,-0.0947207936114199
-218922812248102093,437,0,A,A,A,-0.10560096388574064,2.0220055140856084,B,1.9585264528753976,0.08179920453517332,-0.060732741895110624
-5760137883682295197,679,0,C,D,A,-0.08227416744134806,1.931006218860534,E,1.9131478920596183,0.04781513352693393,0.8696768308500754
5362739470542719887,50,1,C,C,A,-0.10984219960290292,-0.9354715807293108,I,-0.6965556871632351,-0.11077719784484988,-0.10646262373791036
7779390632182958138,80,1,A,C,A,-0.09004976625614558,-1.026470875954385,B,0.010738996321173162,-0.11077719784484988,-0.10646262373791036
3694833653496074934,55,1,A,C,A,0.4775689472240732,-1.0719705235669224,D,-0.7558968820761774,-0.11077719784484988,-0.10646262373791036
7042871764651489695,16,0,A,C,A,-0.10277347340763243,-0.7534729902791618,B,-0.7358255955615058,-0.11077719784484988,-0.10646262373791036
752416191532634871,640,1,C,C,A,-0.10984219960290292,-0.7534729902791618,D,-0.7231719584109518,-0.11077719784484988,-0.10646262373791036
3639967182408107442,124,1,C,C,A,-0.10630783650526766,-0.5259747522164757,I,-0.6402688184590472,-0.09944917417543676,-0.10641518200002556
-5052126424658336635,34,1,A,B,A,-0.111255944841957,-1.2539691140170712,I,-0.7729138423820947,-0.11077719784484988,-0.10646262373791036
-6983333350115497880,146,0,C,B,A,-0.09853223769047016,0.2475192571966569,H,-0.5643469955557239,-0.08812115050602362,-0.10099298670760748
-4026277707054684287,112,1,C,C,B,-0.09358412935378084,-0.6624736950540874,K,-0.5543113522983881,-0.11077719784484988,-0.10646262373791036
5616609662345218872,79,1,A,B,A,-0.096411619831889,-0.5259747522164757,E,-0.21484481081111506,-0.09944917417543676,-0.10441274531347086
4793732988802909384,82,1,C,C,A,-0.10701470912479473,-0.5714743998290129,A,-0.7288442785129242,-0.11077719784484988,-0.10646262373791036
-8039911902453457257,236,1,A,D,B,-0.022189994781549063,-0.8899719331167735,E,1.4907782106204404,0.12711129921282582,0.007452895879832478
1524535894991239762,665,0,A,A,A,-0.013707523347224502,1.33951079989755,A,1.9454364834093083,0.08179920453517332,0.057804393688244124
1356497131505731320,52,1,C,C,A,-0.0271381031182384,1.112012561834864,B,-0.30123860928731044,-0.09944917417543676,-0.09761671636147183
-8230743984874938489,140,1,A,B,A,-0.04198242812830638,-0.5259747522164757,E,-0.6263061843618842,-0.07679312683661049,-0.10094949844787973
6081707979471929667,111,0,A,C,A,-0.10348034602715947,-0.5259747522164757,A,-0.6817203884349995,-0.11077719784484988,-0.10646262373791036
6770315278727147384,121,1,C,C,A,-0.05046489956263095,0.3385185524217313,D,0.5369557688579999,-0.06546510316719736,-0.0937897495054305
-225278718547764607,279,0,C,C,A,-0.10701470912479473,-1.1629698187919968,A,-0.7576422113383228,-0.11077719784484988,-0.10646262373791036
7415475648044186917,166,1,A,C,A,-0.10135972816857834,-0.5259747522164757,I,1.8376624014718312,-0.06546510316719736,-0.08149640917602911
-2926664808660597822,336,1,C,C,B,-0.07873980434371282,0.020021019133970832,G,-0.6145252118424029,-0.09944917417543676,-0.104891116170476
7573350467247325247,93,1,C,C,B,-0.09711849245141606,-0.20747721892871526,K,-0.5730736418664507,-0.11077719784484988,-0.10646262373791036
-3634993909051748919,6,1,A,C,A,-0.1084284543638488,-1.0719705235669224,D,-0.5399123858856888,-0.11077719784484988,-0.10646262373791036
-1970431202643653981,125,1,C,C,A,-0.1084284543638488,-1.026470875954385,A,-0.6123435502647213,-0.11077719784484988,-0.10646262373791036
3075643612781334113,50,1,A,C,A,-0.10418721864668652,-0.9809712283418479,D,-0.6603401049737189,-0.11077719784484988,-0.10646262373791036
-4607907429956809286,259,0,A,C,A,-0.07873980434371282,0.6570160857094918,I,-0.6647034281290822,-0.11077719784484988,-0.10646262373791036
-176375258705925059,402,0,A,D,A,0.27823086851744594,-0.3439761617663269,E,1.8101734655930424,-0.11077719784484988,-0.10646262373791036
6124051077973541826,131,1,C,C,A,0.36941743643643504,-0.02547862847856638,A,-0.6241245227842025,-0.09944917417543676,-0.09630811509148247
3512133356380829430,100,1,C,C,A,1.0777038012025362,0.20201960958411969,C,-0.5228954255797715,-0.11077719784484988,-0.10646262373791036
-7055371321447114291,145,1,A,C,A,-0.08015354958276692,-1.026470875954385,I,-0.7467339034499143,-0.11077719784484988,-0.10646262373791036
3766612029816486043,91,1,C,C,A,-0.05824049837742847,0.9300139713847152,F,-0.6057985655316762,-0.08812115050602362,-0.10437123379282164
6973827871994923042,468,0,C,B,A,-0.09782536507094312,0.15651996197158247,B,-0.3343998652680723,-0.08812115050602362,-0.09217475367826844
-3314404959469688985,89,1,C,C,A,-0.09853223769047016,0.4295178476468057,H,-0.6489954647697739,-0.11077719784484988,-0.10646262373791036
-6318157035680009613,314,0,C,C,A,-0.10065285554905128,-0.6169740474415502,A,-0.5412213828322978,-0.11077719784484988,-0.10646262373791036
-5391703465786863609,86,0,C,C,A,-0.10065285554905128,-0.5259747522164757,D,-0.7349529309304331,-0.11077719784484988,-0.10646262373791036
4480843153846482688,448,0,C,D,A,-0.09217038411472672,-0.3894758093788641,A,-0.4687902184532653,-0.11077719784484988,-0.10646262373791036
-2067232433794740746,406,0,A,A,A,0.024463598107236043,2.568001285436055,I,1.7224706701702377,0.002503038849281416,-0.04338883322005552
-4074574297350630082,570,0,A,C,A,-0.10560096388574064,-0.5714743998290129,E,-0.6236881904686662,-0.11077719784484988,-0.10646262373791036
-7967836797814755175,50,1,A,C,D,-0.06460235195317189,-0.6169740474415502,D,-0.591399599118977,-0.09944917417543676,-0.10405890901841333
2822948399315884586,381,0,C,B,A,-0.09146351149519967,-0.4804751046039385,A,-0.6847747146437538,-0.11077719784484988,-0.10646262373791036
-8773923881917724800,87,0,A,C,A,-0.08580853053898331,0.2475192571966569,E,-0.6175795380511574,-0.11077719784484988,-0.10646262373791036
-4457623735972210497,59,1,C,C,A,-0.10772158174432177,-0.1164779237036408,I,-0.6437594769833379,-0.11077719784484988,-0.10646262373791036
1546435626530459781,125,1,A,C,B,-0.09853223769047016,-0.5259747522164757,I,-0.7105183212603979,-0.11077719784484988,-0.10646262373791036
-6392070704500222495,185,1,A,C,A,-0.09358412935378084,-0.3439761617663269,A,-0.5774369650218142,-0.11077719784484988,-0.10646262373791036
2350862883543427594,50,1,C,B,A,-0.07308482338749646,-0.7534729902791618,A,-0.6123435502647213,-0.11077719784484988,-0.10646262373791036
-7008266839844775367,545,1,A,D,A,-0.0257243578791843,-0.9809712283418479,A,1.9196928767926635,0.0364871098575208,-0.03409025259463277
4824286761886693869,290,1,A,C,A,-0.10489409126621356,-0.9809712283418479,I,-0.7563332143917137,-0.11077719784484988,-0.10646262373791036
-4908755675755278733,83,1,C,C,A,0.029411706443925368,1.0210132666097895,B,-0.7401889187168692,-0.09944917417543676,-0.09659671899694842
-3017780923168119917,524,0,A,D,A,-0.08015354958276692,0.4295178476468057,F,1.9951783673804504,0.002503038849281416,-0.05395252685573988
-5006108092741012214,154,0,A,C,A,-0.08015354958276692,-0.8444722855042363,E,-0.4792621940261374,-0.11077719784484988,-0.10646262373791036
-1168167216070716761,474,0,A,B,A,-0.10348034602715947,-0.5259747522164757,I,-0.31825556959322776,-0.09944917417543676,-0.10429414096875884
9147386254313322095,541,1,A,B,A,-0.10984219960290292,-1.1174701711794597,D,-0.4757715355018467,-0.11077719784484988,-0.10646262373791036
4033336704002024329,132,0,A,C,A,-0.00875941501053517,1.4760097427351615,D,-0.7384435894547238,-0.11077719784484988,-0.10646262373791036
-3102594779532854026,665,0,C,A,A,-0.03137933883540068,1.2485115046724755,A,1.4471449790668065,-0.11077719784484988,-0.10646262373791036
-3224719946424748560,76,1,A,C,A,-0.08086042220229397,-0.798972637891699,F,-0.6777933975951724,-0.09944917417543676,-0.09760485592700063
5726704783154143919,593,0,A,C,A,-0.07661918648513169,-0.7534729902791618,E,-0.591399599118977,-0.11077719784484988,-0.10646262373791036
-4257462122085822284,366,1,C,B,A,-0.04410304598688752,0.4295178476468057,I,-0.21528114312665134,-0.11077719784484988,-0.10646262373791036
-3094902508542713469,496,0,A,A,A,-0.08227416744134806,0.4295178476468057,B,1.3166816167214408,-0.09944917417543676,-0.1045036753110834
859314823931474154,41,1,C,C,B,-0.05470613527979323,-0.798972637891699,A,-0.7358255955615058,-0.11077719784484988,-0.10646262373791036
5145156279779917528,83,1,A,C,A,-0.09287725673425376,-0.6624736950540874,I,-0.5791822942839594,-0.11077719784484988,-0.10646262373791036
6533967360157138690,544,0,A,B,A,0.3892098697831923,2.15850445692322,E,1.6321498808542148,-0.11077719784484988,-0.10646262373791036
8796516154847609435,147,1,A,B,A,-0.10489409126621356,-1.1629698187919968,D,0.7882831826069323,-0.11077719784484988,-0.10646262373791036
-7502890599988372967,238,0,A,G,A,-0.05399926266026619,1.6580083331853106,B,1.961580779084152,6.923925500860702,-0.10646262373791036
-1296736767194753916,72,1,A,C,B,-0.10913532698337586,-0.798972637891699,I,-0.6996100133719895,-0.11077719784484988,-0.10646262373791036
-1501148270631717346,50,1,A,C,A,-0.111255944841957,-1.208469466404534,I,-0.6817203884349995,-0.11077719784484988,-0.10646262373791036
3133345803253280851,133,1,A,C,A,0.025170470726763088,-0.3894758093788641,A,-0.7572058790227865,-0.11077719784484988,-0.10646262373791036
3338960914371039412,559,0,A,A,A,-0.004518179293372889,1.2485115046724755,E,1.7176710146993377,0.17242339389047834,0.010852887094910531
